area_type,total_sqft,bath,price,bhk,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka,other
2.0,1583.0,3,105.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,2524.0,5,190.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,1071.0,2,52.25,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1215.0,2,58.86,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1102.0,2,53.67,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1900.0,3,123.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1045.0,2,60.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1215.0,2,58.86,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1365.0,2,73.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1208.0,2,70.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1325.0,1,92.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1525.0,3,90.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1937.0,3,140.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1550.0,3,83.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1350.0,2,86.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,957.0,2,47.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1230.0,2,57.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1200.0,2,58.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,607.0,1,35.0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1583.0,3,109.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1075.0,2,52.43,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1360.0,2,103.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1220.0,2,58.5,2,0,0,0,1,0,0,0,0,0,0,0
2.0,950.0,2,45.68,2,0,0,0,1,0,0,0,0,0,0,0
2.0,615.0,1,44.0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1595.0,3,90.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1350.0,2,89.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1020.0,2,57.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1600.0,3,88.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,780.0,1,55.0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1710.0,3,100.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1358.0,2,81.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1205.0,2,75.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1730.0,3,110.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1583.0,3,115.0,3,0,0,0,1,0,0,0,0,0,0,0
0.0,1200.0,2,67.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1095.0,2,60.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1060.0,2,48.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1050.0,2,65.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1102.0,2,53.67,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1026.0,2,49.95,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1220.0,2,59.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,881.0,2,48.06,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1710.0,3,100.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1680.0,3,105.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1910.0,3,119.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1602.0,2,104.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,700.0,1,38.0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1469.0,3,89.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1690.0,3,116.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1065.0,2,55.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1693.0,3,125.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1693.0,3,125.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1196.0,2,57.9,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1595.0,3,88.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,2122.0,3,125.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1730.0,3,115.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1125.0,2,55.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1950.0,3,115.0,3,0,0,0,1,0,0,0,0,0,0,0
0.0,1250.0,2,68.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1125.0,2,56.8,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1350.0,2,90.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1200.0,2,53.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,2500.0,5,175.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,957.0,2,47.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1350.0,2,60.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,3400.0,4,235.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,1350.0,2,99.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1285.0,2,55.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,2500.0,5,181.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,3800.0,4,235.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,3951.0,4,230.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,1125.0,2,54.8,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1700.0,3,126.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1270.0,2,73.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,950.0,2,46.7,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1550.0,3,85.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1019.0,2,49.86,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1144.0,2,65.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1240.0,2,55.0,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1100.0,2,75.0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,1156.0,2,52.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,2524.0,5,180.0,4,0,0,0,1,0,0,0,0,0,0,0
2.0,1135.0,2,60.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1839.0,3,130.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1170.0,2,85.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1102.0,2,53.67,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1108.0,2,60.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1449.0,3,110.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1360.0,2,101.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1026.0,2,50.18,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1270.0,2,80.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1100.0,2,50.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1196.0,2,57.95,2,0,0,0,1,0,0,0,0,0,0,0
0.0,1485.0,2,90.0,3,0,0,0,1,0,0,0,0,0,0,0
2.0,1146.0,2,69.0,2,0,0,0,1,0,0,0,0,0,0,0
2.0,1295.0,2,43.9,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1145.0,2,45.79,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1419.0,2,48.1,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1295.0,2,55.47,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1133.0,2,49.07,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1090.0,2,42.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1260.0,2,67.39,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1141.0,2,38.55,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,49.39,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1303.0,2,55.79,2,0,0,0,0,1,0,0,0,0,0,0
2.0,600.0,1,22.0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1278.0,2,53.76,3,0,0,0,0,1,0,0,0,0,0,0
2.0,500.0,1,25.0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1143.0,2,38.65,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1610.0,3,74.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1105.0,2,65.0,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1258.0,2,63.53,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1128.0,2,38.24,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1157.0,2,53.8,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1185.0,2,47.39,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1030.0,2,50.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1144.0,2,38.55,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,51.51,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1570.0,3,88.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1168.0,2,61.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1306.0,2,55.91,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1608.0,3,67.98,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1575.0,2,78.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1200.0,2,35.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1151.0,2,39.02,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1570.0,2,65.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,51.15,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1419.0,2,48.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1295.0,2,70.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,648.0,1,31.75,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1100.0,2,55.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,38.55,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1090.0,2,43.59,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1023.0,2,42.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1070.0,2,50.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1128.0,2,48.79,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1267.0,2,42.85,2,0,0,0,0,1,0,0,0,0,0,0
2.0,550.0,1,21.0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1120.0,2,37.95,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1608.0,2,85.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1210.0,2,45.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1240.0,2,53.27,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1395.0,2,72.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1165.0,2,45.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1288.0,2,70.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1120.0,2,37.97,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,38.65,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1095.0,2,38.33,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1420.0,2,60.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1303.0,2,44.17,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1185.0,2,40.17,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,49.27,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1095.0,2,38.33,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1235.0,2,75.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1280.0,3,57.6,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1303.0,2,55.79,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1162.0,2,65.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1133.0,2,38.41,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1151.0,2,49.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1267.0,2,54.35,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1100.0,2,50.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1185.0,2,40.17,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1306.0,2,44.17,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.44,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1178.0,2,75.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1128.0,2,40.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1151.0,2,39.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1525.0,2,99.13,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1060.0,2,48.0,2,0,0,0,0,1,0,0,0,0,0,0
1.0,3900.0,6,195.0,6,0,0,0,0,1,0,0,0,0,0,0
2.0,1128.0,2,48.79,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1170.0,2,50.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1185.0,2,51.15,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1255.0,2,53.87,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1419.0,2,60.42,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1693.0,3,71.38,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1160.0,2,70.0,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1133.0,2,38.37,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,48.7,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1140.0,2,38.65,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,38.55,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1295.0,2,55.47,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1133.0,2,40.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1550.0,3,86.8,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1400.0,2,45.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1110.0,2,52.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1580.0,3,83.74,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1640.0,3,86.8,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1185.0,2,51.15,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1295.0,2,43.9,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1279.0,2,53.76,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1240.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1090.0,2,57.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1240.0,2,42.04,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1757.0,3,98.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1530.0,3,64.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1587.0,3,73.8,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1295.0,2,55.47,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1450.0,2,67.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1090.0,2,57.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,945.0,2,45.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1303.0,2,55.78,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1419.0,2,48.1,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1700.0,2,86.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1270.0,2,62.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1250.0,2,68.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1260.0,2,62.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1580.0,2,66.85,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1050.0,2,37.0,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1021.0,3,59.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1196.0,2,40.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1500.0,3,88.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1168.0,2,66.0,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1400.0,2,86.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1157.0,2,65.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1206.0,2,40.7,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1000.0,2,50.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1485.0,2,63.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1335.0,2,56.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1255.0,2,42.54,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1530.0,3,64.86,3,0,0,0,0,1,0,0,0,0,0,0
0.0,1850.0,3,98.0,3,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,44.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,1140.0,2,39.0,2,0,0,0,0,1,0,0,0,0,0,0
2.0,510.0,1,22.0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1187.0,2,40.14,2,0,0,0,0,1,0,0,0,0,0,0
0.0,1141.0,2,60.0,2,0,0,0,0,1,0,0,0,0,0,0
0.0,2497.0,3,140.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1787.0,3,98.29,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1787.0,3,125.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1000.0,2,67.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1346.0,2,74.03,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1195.0,2,70.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1550.0,3,100.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2100.0,3,125.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,113.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1278.0,2,95.0,2,0,0,0,0,0,1,0,0,0,0,0
0.0,2238.0,3,140.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1800.0,3,110.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1984.0,4,146.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,110.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1157.0,2,75.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1282.0,2,72.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,4111.0,4,310.0,4,0,0,0,0,0,1,0,0,0,0,0
2.0,3900.0,4,300.0,4,0,0,0,0,0,1,0,0,0,0,0
2.0,1050.0,2,62.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,135.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,119.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1846.0,3,140.0,3,0,0,0,0,0,1,0,0,0,0,0
1.0,1200.0,3,95.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1819.0,3,100.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1845.0,4,110.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1233.0,2,77.65,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1680.0,3,112.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1255.0,2,92.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1311.0,2,78.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1157.0,2,75.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1145.0,2,75.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,2180.0,3,170.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1750.0,3,110.0,3,0,0,0,0,0,1,0,0,0,0,0
1.0,1200.0,3,70.0,3,0,0,0,0,0,1,0,0,0,0,0
1.0,2600.0,3,200.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,685.0,1,40.0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1241.0,2,82.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,835.0,1,46.95,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1280.0,2,76.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1263.0,2,78.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,98.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1308.0,2,83.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1592.0,3,91.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1150.0,2,77.0,2,0,0,0,0,0,1,0,0,0,0,0
0.0,1965.0,3,120.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2275.0,4,180.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1418.0,2,78.0,2,0,0,0,0,0,1,0,0,0,0,0
0.0,1200.0,2,93.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1525.0,2,87.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,715.0,1,29.0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1230.0,2,94.5,2,0,0,0,0,0,1,0,0,0,0,0
0.0,1750.0,3,99.0,3,0,0,0,0,0,1,0,0,0,0,0
1.0,1500.0,3,88.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1846.0,3,145.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1846.0,3,155.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1067.0,2,60.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,95.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,3785.0,5,280.0,4,0,0,0,0,0,1,0,0,0,0,0
0.0,2556.0,3,169.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1278.0,2,90.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1305.0,2,99.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1755.0,3,122.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,93.5,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1455.0,2,98.0,3,0,0,0,0,0,1,0,0,0,0,0
0.0,1850.0,3,140.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,950.0,1,39.9,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1826.0,3,130.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1660.0,2,116.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,108.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1539.0,3,85.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1489.0,2,82.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,539.0,1,45.0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1200.0,2,75.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,2145.0,3,180.0,3,0,0,0,0,0,1,0,0,0,0,0
0.0,3044.0,3,183.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1877.0,4,150.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1229.0,2,70.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1711.0,3,110.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1050.0,2,63.5,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1350.0,2,102.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,2990.0,4,240.0,4,0,0,0,0,0,1,0,0,0,0,0
2.0,1457.0,3,85.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1685.0,3,135.0,3,0,0,0,0,0,1,0,0,0,0,0
1.0,1200.0,3,70.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,984.0,2,55.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1320.0,2,100.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1984.0,4,145.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1550.0,2,89.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2425.0,5,201.0,4,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,113.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2070.0,4,160.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1435.0,3,90.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1693.0,3,125.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1826.0,3,125.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1660.0,3,116.0,3,0,0,0,0,0,1,0,0,0,0,0
0.0,1830.0,3,119.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2900.0,4,240.0,4,0,0,0,0,0,1,0,0,0,0,0
2.0,1059.0,2,68.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1157.0,2,74.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,118.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,120.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1308.0,2,75.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1580.0,3,125.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1763.25,3,98.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1826.0,3,130.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1550.0,2,98.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1819.0,3,100.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,984.0,2,59.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1489.0,3,88.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,702.0,1,52.0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1242.0,2,75.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,2275.0,4,185.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2100.0,3,135.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1700.0,3,93.5,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1862.0,4,110.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,2275.0,4,175.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1314.0,2,110.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1787.0,3,116.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,93.01,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1181.0,2,65.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1691.0,3,100.0,3,0,0,0,0,0,1,0,0,0,0,0
2.0,1026.0,2,60.55,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1350.0,2,85.0,2,0,0,0,0,0,1,0,0,0,0,0
2.0,1157.0,2,72.0,3,0,0,0,0,0,1,0,0,0,0,0
